instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
21372518,22557,1477060,112019,0,5,20480,147,880640,0,10307622,48162391,0,1
25393276,26209,1418821,153663,3,6,168960,238,3248128,0,1765143,59794168,0,1
21280693,18758,1431134,153957,1,10,946688,67,413696,0,16202042,47662179,0,1
26173278,24004,1543845,156593,1,9,314368,120,811008,0,5166779,23053349,0,1
36643086,23157,1458648,136540,0,18,1640448,111,3911680,0,6880447,34721775,0,1
40039422,33505,757247,143657,0,17,74752,34,237568,0,20414160,16143926,0,1
37945498,43079,1268269,156397,1,22,419840,39,163840,0,13779468,23045057,0,1
33015006,35659,1208392,149426,0,55,2080768,53,315392,0,51541118,19547869,0,1
33977462,36679,1385238,162626,1,44,1702912,21,696320,1,15121827,22170828,1658085,1
32859737,23426,1325917,162619,1,65,1036800,16,360448,0,12140855,18489066,0,1
24724497,33291,1496577,189816,2,30,217088,21,397312,0,13920130,22647234,0,1
25826927,2843,1419283,174059,0,37,565760,26,593920,0,18440040,110344784,0,1
25051189,39132,1522887,151784,9,27,544768,32,872448,0,26424295,192539217,0,1
24893673,33274,1408313,160670,1,55,655872,31,798720,0,2965100,10435535,0,1
22526475,42708,1385815,150224,0,37,464896,4,16384,0,12379941,9036669,0,1
30856135,46041,1409415,150964,0,47,896000,5,20480,0,10910314,8145267,0,1
23048615,23611,1449369,136715,2,43,724480,3,12288,0,8343632,3811488,0,1
22409824,35946,1432420,142473,0,52,1429504,9,36864,0,11532672,12216445,0,1
23003408,42484,1405684,141541,0,76,920064,7,28672,0,15392271,9680837,0,1
24549837,39069,1413926,137783,2,77,594944,7,28672,0,13431541,7368469,0,1
25965884,43240,1301514,137455,1,43,386048,12,77824,0,9098473,15340817,0,1
28625064,46316,1452417,175915,0,44,756736,8,32768,0,8898096,11251243,0,1
27490626,36548,1491169,133344,0,79,1068032,7,28672,0,12576628,8543755,0,1
23754785,34567,1512340,163911,4,82,2182144,1,4096,0,6671569,1853249,0,1
25308093,41289,1468684,164427,21,79,1469440,1,32768,0,5677697,277610,0,1
29552714,45687,1619616,154963,1,92,2907648,0,0,0,6675353,0,0,1
27400233,44609,1563998,164044,1,102,2531328,0,0,0,7111424,0,0,1
22555310,34623,1487701,161788,1,91,2105344,0,0,0,6782795,0,0,1
21304318,33987,1545829,136174,3,74,2670080,0,0,0,7904418,0,0,1
26534267,39180,1187372,135695,0,42,996352,61,7264768,0,2856121,149578310,0,1
26929749,47927,721676,153289,0,0,0,145,17415168,0,0,62833102,0,1
20806882,31974,986077,151330,0,0,0,0,0,0,0,0,0,1
31111511,18136,1314742,160572,1,0,0,0,0,0,0,0,0,1
29951059,36706,1408858,148557,1,25,1147904,62,6493184,0,502627920,1179017805,0,1
45574654,36373,1512924,129099,15,6,198144,28,3140608,0,65731468,141009884,0,1
31182312,39462,1428933,143903,0,24,1001472,75,8067072,0,84839151,301843322,0,1
27172546,37578,1384567,141939,0,48,1539584,70,8143872,0,2190633,38876932,0,1
24607864,40887,1447129,143504,1,5,20480,0,0,0,171676,0,0,1
28681462,48263,1495194,131207,0,13,516096,1,32768,0,41194610,40561641,0,1
20974346,42181,1472707,153683,4,71,2464768,0,0,0,4900080,0,0,1
17277619,41809,1427223,153251,4,103,2429952,0,0,0,6732498,0,0,1
21567103,45600,1564481,173142,5,59,2456064,0,0,0,5121877,0,0,1
23525220,50747,1471703,154357,1,81,4130816,0,0,0,7342553,0,0,1
22011059,39928,1466220,134869,17,26,484864,0,0,0,1965788,0,0,1
26095177,46743,1312453,132614,0,60,2771456,0,0,0,5956745,0,0,1
25918709,35925,1398550,145081,1,72,4556800,0,0,0,6387210,0,0,1
26125840,30749,1490725,160561,1,73,3660800,0,0,0,5218586,0,0,1
23994196,24910,1366398,167968,0,77,2319360,0,0,0,5949463,0,0,1
34221139,31708,1417168,135750,2,68,2792960,1,32768,0,6399299,534540,0,1
26684606,43925,1451471,101381,1,53,1752576,4,16384,0,12480309,5284225,0,1
25266993,35231,1578715,121650,0,53,492032,8,32768,0,11558199,7125253,0,1
22582578,35817,1392448,80011,2,67,3154432,1,4096,0,5105064,58457,0,1
24672603,39539,1411592,104736,1,64,610816,4,16384,0,5152791,2166529,0,1
26282693,38296,1165211,103167,4,61,2539520,4,16384,0,8211261,4180912,0,1
29426743,29658,1483331,133635,1,76,1395712,2,8192,0,10224854,3717445,0,1
23045567,39505,1434892,125564,2,79,2191360,4,16384,0,8204218,3725897,0,1
26710019,50144,1352114,127617,3,70,897536,1,4096,0,6043822,1702038,0,1
27371685,55041,1437829,137168,0,90,1585664,1,4096,0,7775881,1819801,0,1
24006621,42938,1548806,105595,0,95,824320,0,0,0,6113598,0,0,1
28876323,26116,1447950,128545,0,80,1007616,0,0,0,6197620,0,0,1
26315940,27122,1399640,118546,0,73,2190848,4,16384,0,9750231,2594155,0,1
24200256,12040,1453395,108856,0,95,1981952,2,8192,0,6868867,2044511,0,1
22656470,25451,1393510,105032,3,67,3855360,0,0,0,5332121,0,0,1
25698811,22947,1337863,116844,0,61,3382784,10,1245184,0,5856072,11825587,0,1
21889324,35571,1279805,101970,20,24,1250816,59,7610368,0,30157144,75605925,0,1
27482036,55285,1445708,127210,0,24,1483264,6,94208,2,27800528,38607325,747774,1
28878912,46994,1183275,112134,16,45,826368,7,180224,1,4056940,3737530,1785779,1
37559304,35275,1306022,122616,4,59,206848,4,16384,0,10444226,3128396,0,1
26250333,46760,922836,120773,0,76,998912,1,4096,0,6307962,2065461,0,1
27495080,39115,1095849,129280,17,80,1499136,2,8192,0,4708273,573418,0,1
31015604,47304,620564,112418,0,72,741376,3,12288,0,7456154,2633347,0,1
30789619,54495,1168460,144101,2,57,302080,9,36864,0,9273676,9427942,0,1
24539011,44675,1483746,118802,2,103,1137152,2,8192,0,6276552,484231,0,1
31709919,43049,1702055,132009,6,82,1491968,2,8192,0,9282733,2922766,0,1
32315976,46524,1836460,126441,0,81,766976,4,16384,0,7034317,4933740,0,1
26976282,28380,1466209,112182,0,73,2604032,3,12288,0,6852695,2508450,0,1
23592631,52878,1433547,148148,0,82,2219008,0,0,0,5890029,0,0,1
11435276,47913,1479601,117307,2,84,5408768,0,0,0,6427734,0,0,1
65578931,53914,1313830,108320,0,68,2574336,0,0,0,4978708,0,0,1
60671238,52806,1299061,51415,2,62,3718144,0,0,0,4641272,0,0,1
32911531,45674,1510847,34680,0,76,4421120,1,4096,0,6239397,267223,0,1
26165565,45337,1641109,17851,1,58,1183744,3,12288,0,5739548,3397891,0,1
24338824,44651,1308580,71483,1,3,12288,69,8308736,0,94596,590488142,0,1
27762381,40849,1111920,137817,0,2,5632,32,3891712,0,32638392,306802928,0,1
26920244,36368,1253676,124361,0,4,13824,81,9605632,0,16962051,536165646,0,1
24832004,35457,1356726,157434,0,3,10752,69,8302080,0,53053421,467563661,0,1
24375108,33401,898296,152811,1,14,390144,126,15222784,0,2459074,173096154,0,1
24661129,28446,1390344,147642,0,0,0,0,0,0,0,0,0,1
25583621,38647,1327713,70926,1,4,26624,17,2051584,0,225890228,1007766707,0,1
25083286,24326,846210,63655,1,17,840704,25,2203648,0,60018688,361686787,0,1
20342491,37761,1252782,111763,0,12,55296,33,2806784,0,42329766,273004594,0,1
23151799,8019,920193,67546,3,18,87552,30,1470464,0,40940969,138571971,0,1
28627925,34041,730432,151772,1,21,414208,22,758784,0,75268561,172785784,0,1
25947055,11069,1269393,147919,1,20,647168,42,3847168,0,47342387,248384426,0,1
32819468,39039,1365928,119634,5,116,3027456,1,4096,0,7940385,48367,0,1
34769099,10594,1503740,108056,1,32,709632,35,4120576,0,43472366,88164852,0,1
33408890,39788,1509089,102068,2,66,2233344,0,0,0,5617423,0,0,1
37359060,39338,1679873,164349,0,36,1650688,3,12288,0,7370948,17607034,0,1
30854901,36732,1683533,84530,2,55,1874944,0,0,0,4695943,0,0,1
30600972,34113,1510424,130813,1,34,1634816,0,0,0,3304762,0,0,1
29020601,32709,1550066,120275,0,20,464384,1,4096,0,2028751,245596,0,1
27090226,32402,1472264,134118,0,60,262144,1,4096,0,4502967,288750,0,1
26803733,40141,1548032,139745,0,47,344064,1,4096,0,7510161,5113241,0,1
29384490,44111,1375030,131198,1,52,311296,4,20480,0,8381382,4554152,0,1
36224432,29191,1591147,138693,1,93,471040,1,16384,0,7247780,2139107,0,1
27799770,29008,1815841,136841,0,71,1216512,0,0,0,4475982,0,0,1
23625553,25523,1637201,145555,1,35,1640448,4,16384,0,3291785,3043422,0,1
26475002,37743,1685089,144248,0,36,290816,3,12288,0,2769164,915282,0,1
26392609,26641,1420560,142078,0,52,343040,1,8192,0,8970804,2752280,0,1
24641896,31516,1556758,150210,0,40,1002496,4,16384,0,10683491,3087249,0,1
21102420,20527,1091263,142088,0,40,163840,2,8192,0,3648952,2005297,0,1
26933330,39572,1371697,138796,1,44,687104,2,8192,0,4436404,4219984,0,1
24476647,8805,1588727,81437,0,49,1704448,1,4096,0,4089648,294497,0,1
22725501,25729,1577786,117898,6,62,279552,4,16384,0,9211884,6598927,0,1
21730684,40035,1288807,145589,0,73,393216,0,0,0,4712890,0,0,1
30666866,44399,1420683,153273,1,63,1331200,2,8192,0,4856913,512116,0,1
30804137,48859,1529586,138786,3,61,249344,6,24576,0,7126163,6421133,0,1
33193960,44616,1515423,130026,1,68,635392,6,24576,0,4662204,2130687,0,1
37004396,40052,1456501,169992,1,66,421888,0,0,0,4568052,0,0,1
52080653,38514,1486654,160649,0,52,274432,0,0,0,3094403,0,0,1
69209212,42807,1357034,137125,6,55,393216,4,16384,0,8720560,6351095,0,1
20930708,32962,1368116,146756,0,75,351232,3,12288,0,7731337,3959492,0,1
25787769,38601,1340021,139610,0,84,894976,4,16384,0,4062915,288750,0,1
29213490,42674,1193501,144559,1,92,391680,5,20480,0,6634742,2515647,0,1
28355054,41651,1471731,147898,0,111,484352,2,8192,0,6742674,267883,0,1
28486354,40740,1201415,146543,0,92,376320,0,0,0,4775720,0,0,1
28228215,41692,1189668,142163,0,85,913920,4,16384,0,7086616,3212841,0,1
35878399,61798,719125,142414,0,97,921088,1,8192,0,6112190,227909,0,1
24228343,43467,883328,133639,1,125,569856,0,0,0,6143304,0,0,1
25671803,38484,529580,130685,1,118,508928,0,0,0,6549932,0,0,1
29035387,41017,656793,141066,0,79,524288,0,0,0,4558518,0,0,1
24005388,34543,169426,146451,0,99,583680,0,0,0,5277534,0,0,1
23656818,55255,1381064,138381,1,194,1212416,0,0,0,7969711,0,0,1
25980222,58956,1398273,125261,1,134,548864,0,0,0,5595363,0,0,1
28719674,52024,1472688,135463,0,133,544768,0,0,0,6152691,0,0,1
29941616,57599,289778,162690,3,2,8192,28,2248192,0,5381725,150525031,0,1
30428970,58182,472203,143723,0,5,20480,37,3350528,0,21645171,369501521,0,1
28311841,42487,253643,115843,0,3,12288,54,6006784,0,21453162,262865092,0,1
23017822,23198,1034667,175476,2,3,12288,27,2717696,0,17915976,365411336,0,1
23791664,26504,1555003,184373,2,5,20480,30,2756096,0,23138031,270644612,0,1
28794142,33079,1218631,136859,0,4,16384,79,8716288,0,22641894,618485619,0,1
42250370,17267,1397745,148573,7,2,8192,22,2341888,0,26733528,267220678,0,1
35889895,40150,1356404,123489,0,11,45056,172,20481024,0,355289,229291254,0,1
55600483,54433,1316791,86418,0,173,708608,0,0,0,5996424,0,0,1
43545325,45971,1355311,172886,1,180,913920,0,0,0,7303983,0,0,1
39392731,41043,1436358,139391,2,131,736256,0,0,0,6682141,0,0,1
63208394,45952,1392145,140781,4,9,36864,0,0,0,405711,0,0,1
59342415,46497,1426201,129918,6,0,0,0,0,0,0,0,0,1
46396765,35081,1536276,141588,0,91,838656,1,16384,0,62931850,59142529,0,1
82657117,33255,1460537,145409,2,169,858624,0,0,0,6923264,0,0,1
49996858,38034,1404035,143311,1,103,1474560,2,8192,0,10108292,3634695,0,1
74623531,39582,1589672,151842,0,57,2366464,0,0,0,4835289,0,0,1
40588780,29208,1474175,151571,1,138,1097728,0,0,0,7076700,0,0,1
36400013,38530,1602486,142233,8,53,1810944,3,12288,0,6906793,3795214,0,1
27885531,49822,1438922,142833,1,34,180224,50,6352896,0,18765891,73666256,0,1
38365478,41636,1241473,154447,0,50,221696,19,2169856,0,73282450,222168036,0,1
64676386,50825,841196,135481,0,85,394240,6,24576,0,11471488,8376949,0,1
21902165,44448,567419,133390,0,112,654848,6,24576,0,11457247,8879047,0,1
78296837,42218,1127390,159121,5,99,2013696,1,4096,0,6082710,1631053,0,1
40052700,52822,1491356,159295,1,94,419328,9,36864,0,7692718,7554941,0,1
34634932,39388,1416148,134486,0,93,372224,8,32768,0,11080328,9888063,0,1
67926136,21674,1428501,177451,0,104,409088,4,16384,0,7373135,3927122,0,1
43847544,22844,1682975,173795,2,103,814592,9,36864,0,8981773,9391381,0,1
33058428,37394,1578211,189239,0,143,2269696,0,0,0,7775690,0,0,1
36910054,31568,1491605,143135,0,67,4539904,0,0,0,4568114,0,0,1
27997856,51580,1534639,114045,5,160,3782144,0,0,0,8022722,0,0,1
31612960,37111,1482878,124945,2,127,3806720,0,0,0,6935103,0,0,1
32007652,36116,1531338,125944,2,100,4704768,0,0,0,6890191,0,0,1
28135759,49521,1530005,138909,0,71,3501056,1,65536,0,7411615,2808173,0,1
24822309,48706,1567901,134963,2,168,1017344,0,0,0,7759754,0,0,1
22430981,44893,1629136,137213,0,110,4212736,0,0,0,8899182,0,0,1
16348787,54476,1422852,137972,0,73,4301312,0,0,0,5841329,0,0,1
29917492,33383,1514987,136659,1,69,4243456,0,0,0,6395120,0,0,1
20013304,39475,1420103,138016,3,100,4380672,0,0,0,7662233,0,0,1
28593649,37520,1572608,153006,0,186,3824640,0,0,0,8302752,0,0,1
27342049,26781,1562016,148334,1,94,4692480,0,0,0,6989737,0,0,1
21470016,28124,1268591,151962,0,104,4071424,0,0,0,23011558,0,0,1
26649830,53275,1297436,127034,1,99,4190208,0,0,0,32969688,0,0,1
29870924,29161,1091372,125813,0,97,1849856,0,0,0,14161146,0,0,1
28298938,29130,212790,121641,1,140,3365888,0,0,0,24294408,0,0,1
73468679,27719,1393668,148699,5,114,1891328,0,0,0,13387609,0,0,1
43093169,30037,1504810,124941,1,121,2594304,0,0,0,22789886,0,0,1
36738715,17391,1581976,133763,4,78,2346496,0,0,0,19559152,0,0,1
21734649,16049,1612013,160190,1,143,3296768,0,0,0,26422437,0,0,1
27769806,17821,1554569,137612,0,105,2546176,0,0,0,13858000,0,0,1
24037235,27260,1519556,124381,0,126,4360704,1,65536,0,36964338,323677,0,1
24899935,32836,1604204,147038,2,50,3551744,0,0,0,18890000,0,0,1
31344703,40707,1491989,125244,0,58,2958336,0,0,0,17106024,0,0,1
31560146,29787,1382295,133056,0,34,2587648,0,0,0,32107975,0,0,1
31964804,50707,1527077,144029,1,0,0,129,15735296,0,0,172261477,0,1
37585243,19609,1413981,151674,0,0,0,78,9546240,0,0,33297255,0,1
28633082,22915,1698939,124548,3,0,0,0,0,0,0,0,0,1
28283531,24412,1069066,114366,19,0,0,0,0,0,0,0,0,1
28578686,20459,1250805,104624,0,14,1285632,55,6255616,0,885426469,1513033278,0,1
34496875,18083,705024,80144,6,8,722432,50,6266368,0,3961577,664634038,0,1
32418131,16592,949883,115902,0,15,1650688,41,4851712,0,109303949,585899675,0,1
34912427,22875,1531552,149048,5,18,1220608,19,1832960,0,93526280,327135349,0,1
30722484,29350,1569995,132643,12,27,2622464,47,4489216,0,193042584,351672543,0,1
18070501,32315,1556930,143113,0,9,743936,58,6641152,0,18413723,280137995,0,1
21887689,46549,1387595,126551,4,17,1298944,56,6339584,0,201608755,346397343,0,1
36824215,37099,1439561,125494,0,15,1419776,14,1638400,0,236384933,102782982,0,1
40338626,18925,1480521,133789,0,26,351232,0,0,0,2192193,0,0,1
29939353,20801,1541434,167963,2,6,24576,0,0,0,496590,0,0,1
28480574,18350,1316578,158712,1,5,105472,0,0,0,454911,0,0,1
33511690,22017,1009060,139404,0,47,3449856,0,0,0,42974733,0,0,1
29158067,31308,1079659,133491,0,63,3746816,0,0,0,36964121,0,0,1
30127822,37873,1062511,146689,2,107,1892352,0,0,0,18494680,0,0,1
38766077,40022,1115247,168779,1,75,2841600,0,0,0,24355758,0,0,1
25893674,38728,1188644,152326,2,58,3156480,0,0,0,26624667,0,0,1
29383814,39926,1401659,109374,32,70,2851840,0,0,0,17195145,0,0,1
35126339,46012,1347730,104178,9,40,199168,0,0,0,3131036,0,0,1
25954956,35352,1480209,105472,14,60,1936896,0,0,0,13166026,0,0,1
37455391,34477,1539011,109765,7,71,2387968,0,0,0,14322304,0,0,1
28095371,29717,1488267,116458,0,55,3182080,0,0,0,28461613,0,0,1
32476670,21054,1707593,157527,1,60,1880064,0,0,0,12556989,0,0,1
28011722,22152,1410531,188925,0,67,1710592,0,0,0,12025363,0,0,1
28011451,22236,1403559,172611,10,59,2702848,0,0,0,15237777,0,0,1
33374341,20000,1380082,136755,1,15,99840,47,5869568,0,20386885,99231421,0,1
30287639,23307,1443272,134811,2,6,68096,39,2076672,1,2594428,98101882,14105436,1
26523702,28020,1289607,110544,0,0,0,179,1744896,0,0,66085215,0,1
33750220,32342,1255653,138279,0,0,0,151,925696,0,0,64259871,0,1
28135355,40137,1217956,134195,1,4,68608,192,1458176,0,6987447,120926958,0,1
25807852,34683,1256602,113246,0,3,20480,73,4640768,0,14254897,232771295,0,1
23101588,32806,1178112,131808,1,7,152576,133,1110016,0,12982813,154032509,0,1
26928834,27455,1182244,167232,0,15,205824,100,507904,0,36904494,111503337,0,1
24586853,19585,1222357,229692,1,30,1404416,156,929792,0,29733355,91902218,0,1
19950059,25612,1204667,168339,0,4,78336,126,1986560,0,168995,6728618,0,1
25333843,25402,973148,135617,0,22,548352,49,266240,0,30846477,20196848,0,1
21284621,31538,1148418,112527,0,29,286720,92,1990656,0,19970838,17520090,0,1
28471020,31812,1139717,120262,0,25,632320,51,2412544,0,46438198,66998028,0,1
23082215,45690,1169467,121326,0,14,287744,98,8540160,0,547415,41843571,0,1
35436978,46551,1193934,133488,2,0,0,0,0,0,0,0,0,1
26940902,44085,1207491,161453,0,21,247808,91,1908736,0,92130314,302303790,0,1
23488579,47405,1333076,144269,1,40,1095680,54,2428928,0,42657989,96540729,0,1
36216378,33664,1353627,142716,2,33,2177536,48,3432448,0,40039802,120173236,0,1
27278545,48317,1397913,158810,0,33,1646080,83,3706880,0,80333379,107325595,0,1
32050426,32475,1353749,223533,0,46,2793984,88,876544,0,23879462,24240585,0,1
26666124,26562,1435473,181041,0,22,1558528,97,651264,0,11955441,7908105,0,1
25908213,36441,1391741,146800,1,41,2106368,41,598016,1,34123507,25424012,533776,1
24058700,22671,1412666,138768,0,24,1029632,8,86016,2,7617039,1765814,705244,1
25024981,22609,1422509,200066,5,44,1656320,81,602112,10,7841983,5302779,4688906,1
25475933,26598,1634500,143870,1,41,2305536,75,450560,9,11415845,4441989,4660357,1
22127158,18434,1637088,141541,16,29,1534976,52,2691072,3,56379073,303100397,938701,1
26988416,31071,1572646,143884,0,7,427008,33,3500544,0,35719346,274640380,0,1
19710344,36801,1493310,147629,1,19,1590784,40,4081152,0,133590976,425480515,0,1
19699192,39599,1566471,167542,0,31,1946112,34,3058176,1,118389488,356758468,5467773,1
21655430,32259,1493799,153915,0,11,637440,36,3628032,0,44771413,315123468,0,1
24849681,45685,1456872,145751,2,15,944128,27,1666048,1,25084104,164426482,722417,1
28710378,46033,1540010,159666,2,18,838144,44,3393024,0,39567274,253501424,0,1
30235185,43593,1579939,164590,0,17,573952,40,3712512,0,57867965,294169880,0,1
24393618,31118,1363417,139234,0,22,1050112,24,2001920,1,53680067,182574746,1357436,1
43065777,32740,1594316,137491,0,24,1872384,32,1374208,0,67490300,179407116,0,1
33316221,43004,1580466,147421,1,17,816128,30,699904,1,33699032,147104011,322853,1
36708593,43732,1545464,143497,0,24,1293312,28,690688,1,51888097,98715000,286376,1
34484003,39881,1475750,145107,0,22,1479168,32,814592,0,54135557,109558385,0,1
36572275,42392,1254549,135216,1,7,133120,55,4135424,1,19295183,204724340,321468,1
32298447,38329,1456573,140968,0,18,859136,38,1241088,1,37683467,112838453,2145656,1
30136675,33426,1514313,138741,2,11,246784,58,4877824,1,27749831,245531885,2033028,1
30968846,36615,1475503,149786,0,3,10240,38,4200448,0,3937820,271356636,0,1
25711883,37961,1375812,130563,0,15,1270272,43,3838464,0,42399694,405194863,0,1
31931978,47853,1450148,157416,0,25,1368576,41,2875392,2,58599885,152959631,3337187,1
27855651,42279,1508877,147147,9,49,1690112,75,540672,8,16693810,9751437,3655056,1
23887657,27796,1502334,130224,4,57,1699840,26,356352,3,11483525,2204057,3300210,1
27663428,43316,1519155,145561,0,62,4101120,24,266240,3,37803041,3413262,3057674,1
24927503,37811,1572599,138547,5,42,1921024,45,315392,5,25855747,3969483,2727139,1
27360432,42210,1352560,124388,3,50,3263488,21,221184,2,24886696,2984610,1787948,1
24194876,44584,1594493,137510,1,52,2449408,35,339968,4,19258713,3265691,2443832,1
30369594,42727,1539894,125315,9,49,1915904,36,327680,5,22815928,5514633,3508897,1
28914246,37689,1504963,123601,1,42,2403840,26,307200,3,14832274,2690066,3263952,1
26235167,38123,1553421,128356,0,35,1702400,41,352256,4,7772917,3190516,2136551,1
26314547,39004,1404782,125814,2,67,2664960,41,344064,5,12598843,2758449,3773686,1
28557879,38118,1129368,149507,2,51,2804736,39,335872,4,21135594,3847776,2641244,1
27106458,63399,1145379,122695,2,64,3250688,35,303104,5,26005293,3220657,3846409,1
24555176,61744,1421549,145996,1,56,1343488,53,401408,6,10863527,3757786,4135144,1
36728902,64435,1395006,134306,0,44,2448896,30,262144,3,15092335,2716044,955342,1
37808548,52897,1365523,147418,0,61,3444224,28,249856,4,17793970,2459256,3435629,1
24587734,48477,1252008,152118,3,49,2335232,33,290816,4,15205303,2840162,2410667,1
29694084,37163,1572272,140940,3,54,2468352,39,385024,4,17155067,3275638,3644562,1
13104627,34744,1480509,154960,2,64,3752960,17,208896,2,30426780,2324230,1622930,1
17331344,29381,1507310,131348,2,47,2282496,28,282624,3,14463924,2899287,3040436,1
21974383,21501,1530601,98988,1,58,2251776,48,323584,6,11012028,3515668,3176112,1
27048247,44594,1366551,129454,1,59,4172288,32,331776,4,35499974,3795148,3284690,1
31793103,45687,1498916,146253,1,49,1863168,30,286720,3,10976424,2250277,2252576,1
